,Media Outlet,Positive Score,Tweet Text,Compound Score,Negative Score,Neutral Score,Date
248,@CNN,0.0,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/d888lpEz8q",0.0,0.0,1.0,Thu Mar 08 14:40:11 +0000 2018
249,@CNN,0.27,McDonald's is celebrating #InternationalWomensDay by flipping its golden arches https://t.co/biYp1ZduyT https://t.co/oUoEjcizNf,0.5719,0.0,0.73,Thu Mar 08 14:24:59 +0000 2018
250,@CNN,0.0,The Florida gun bill spurred by the Parkland school massacre is just one signature away from becoming law. Here's w… https://t.co/A99vriRtoM,-0.34,0.107,0.893,Thu Mar 08 14:09:43 +0000 2018
251,@CNN,0.0,President Trump is upset with White House press secretary Sarah Sanders over her responses Wednesday regarding his… https://t.co/SPSg0Bhy30,-0.3818,0.133,0.867,Thu Mar 08 13:54:03 +0000 2018
252,@CNN,0.227,"The cast of ""Modern Family"" voices support for ""common-sense gun laws"" putting support behind the students of Parkl… https://t.co/irGz3U8pVj",0.4588,0.101,0.672,Thu Mar 08 13:39:07 +0000 2018
253,@CNN,0.0,A White House taken by storm(y) | Analysis by @StCollinson https://t.co/LwbPnJtJuX https://t.co/JmvyB9DlGq,0.0,0.0,1.0,Thu Mar 08 13:15:09 +0000 2018
254,@CNN,0.0,"Fred Guttenberg, whose daughter died in the Florida school shooting, rips new NRA ad: ""If this was put out by a ter… https://t.co/mYfIHC8pOw",-0.5574,0.146,0.854,Thu Mar 08 13:07:38 +0000 2018
255,@CNN,0.057,"The controversial statue that critics have deemed as ""San Francisco's monument to white supremacy"" is coming off it… https://t.co/yKIpBEV3ja",-0.4215,0.189,0.755,Thu Mar 08 12:50:05 +0000 2018
256,@CNN,0.0,'I never told anyone': 5 women's stories of sexual abuse at the Hajj #AsEquals https://t.co/29od5ZBFRv https://t.co/KvJSZCbKyg,-0.6369,0.231,0.769,Thu Mar 08 12:40:11 +0000 2018
257,@CNN,0.146,"Tybre Faw traveled 7 hours to see his hero, Dem. Rep. John Lewis, who was in Selma, Alabama, to commemorate the 196… https://t.co/IItXisEVsJ",0.5574,0.0,0.854,Thu Mar 08 12:32:00 +0000 2018
258,@CNN,0.0,Some Democratic lawmakers fear arming school staff could harm black and Hispanic students https://t.co/5lbWNzwxQU https://t.co/Tr0YskSZBC,-0.7717,0.34,0.66,Thu Mar 08 12:30:07 +0000 2018
259,@CNN,0.0,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/EIUrtm3rwp,0.0,0.0,1.0,Thu Mar 08 12:21:26 +0000 2018
260,@CNN,0.0,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/QaYLYApLVi",0.0,0.0,1.0,Thu Mar 08 12:10:11 +0000 2018
261,@CNN,0.0,"5 things for Thursday:

- The White House
- Russia investigation
- Florida school shooting
- UK and Russia
- Aung S… https://t.co/fe9IBVt8YY",0.0,0.0,1.0,Thu Mar 08 12:00:21 +0000 2018
262,@CNN,0.162,Former Trump campaign manager Corey Lewandowski is scheduled to be interviewed by the House Intelligence Committee… https://t.co/Ig19ZKtopE,0.4767,0.0,0.838,Thu Mar 08 11:55:05 +0000 2018
263,@CNN,0.0,Why are (some) Democrats signing on to the Republican bank bill? | Analysis by @GregJKrieg https://t.co/bc6G38s4id https://t.co/GXV9znEwuY,0.0,0.0,1.0,Thu Mar 08 11:48:03 +0000 2018
264,@CNN,0.0,What will it take for women to live #AsEquals with men? No country has achieved total gender parity yet - #AsEquals… https://t.co/TCGXrQgcR9,-0.296,0.099,0.901,Thu Mar 08 11:43:38 +0000 2018
265,@CNN,0.106,"President Trump says his promised tariffs on steel and aluminum imports -- 25% on steel, 10% on aluminum -- would b… https://t.co/dwOqrHSA9t",0.3612,0.0,0.894,Thu Mar 08 11:40:10 +0000 2018
266,@CNN,0.13,"President Trump asked his former chief of staff Reince Priebus if special counsel investigators had been ""nice"" dur… https://t.co/YSupdUTrNx",0.4019,0.0,0.87,Thu Mar 08 11:35:01 +0000 2018
267,@CNN,0.0,We spoke to nine women who said they found their illegal abortions via Facebook. None believed the procedure was sa… https://t.co/2Yv14LJ7K3,-0.5574,0.153,0.847,Thu Mar 08 11:14:34 +0000 2018
268,@CNN,0.0,Meghan Markle has been baptized into the Church of England https://t.co/MIzXBXNMmA https://t.co/8C42ORsRVq,0.0,0.0,1.0,Thu Mar 08 10:49:52 +0000 2018
269,@CNN,0.0,"When Brisa de Angulo reported being raped by a family member at the age of 15, she faced intimidation and blame fro… https://t.co/mM8iGnHwVy",-0.8689,0.34,0.66,Thu Mar 08 10:43:59 +0000 2018
270,@CNN,0.0,"In Malawi, girls as young as 10 are expected to go to ""chinamwali"" -- a camp where they are taught how to sexually… https://t.co/Ofvb97oTQe",0.0,0.0,1.0,Thu Mar 08 10:33:11 +0000 2018
271,@CNN,0.0,The Taliban banned these women from being journalists. Now they run an all-female TV station:… https://t.co/AAyw5jbWf9,-0.4588,0.167,0.833,Thu Mar 08 10:29:00 +0000 2018
272,@CNN,0.0,She was told not to play the drums because she's a woman - now @kasingoma is in demand as a percussionist around th… https://t.co/tKCXoEBUZm,-0.3687,0.157,0.843,Thu Mar 08 10:15:44 +0000 2018
273,@CNN,0.0,"On #InternationalWomensDay, CNN wants to know what living #AsEquals means to you. Tell us by filling out this form:… https://t.co/EbGAjhIJUB",0.0,0.0,1.0,Thu Mar 08 10:01:35 +0000 2018
274,@CNN,0.0,Uber says it has started using self-driving trucks to haul freight in Arizona https://t.co/0POYBWXS5u https://t.co/2WyCPG2EDW,0.0,0.0,1.0,Thu Mar 08 09:01:07 +0000 2018
275,@CNN,0.202,"The history of the ""ideal"" of female beauty and where that has left us https://t.co/PDiMEDwoq0… https://t.co/UV7J4GlAEd",0.5859,0.0,0.798,Thu Mar 08 08:44:04 +0000 2018
276,@CNN,0.0,The risk lurking in the US mortgage market https://t.co/PS9Qy9axGs https://t.co/u37unc7jWN,-0.3818,0.31,0.69,Thu Mar 08 08:33:13 +0000 2018
277,@CNN,0.0,"These high-performance cars, which are priced in the millions, can't be legally driven on public roads… https://t.co/G1b2XXtfXw",-0.0762,0.075,0.925,Thu Mar 08 08:31:04 +0000 2018
278,@CNN,0.076,"""The person who committed the crime should hide his face. Why should I?"" 

The man Laxmi Agarwal refused to marry t… https://t.co/RMSzwVSjrv",-0.6486,0.269,0.655,Thu Mar 08 08:27:13 +0000 2018
279,@CNN,0.151,The Eiffel Tower lights up with the message #MaintenantOnAgit (#NowWeAct) projected on it to honor women’s rights a… https://t.co/Mmqo67FFoE,0.4939,0.0,0.849,Thu Mar 08 08:20:12 +0000 2018
280,@CNN,0.0,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/LfQAe7ZO72,0.0,0.0,1.0,Thu Mar 08 08:07:37 +0000 2018
281,@CNN,0.27,McDonald's is flipping its arches logo to celebrate #InternationalWomensDay with a W https://t.co/DNBBk4iQcs,0.5719,0.0,0.73,Thu Mar 08 07:46:09 +0000 2018
282,@CNN,0.076,"""The person who committed the crime should hide his face. Why should I?"" 

At 15, the man Laxmi Agarwal refused to… https://t.co/XhlZiAMTka",-0.6486,0.269,0.655,Thu Mar 08 07:42:25 +0000 2018
283,@CNN,0.09,"After age 13, no new brain cells are created in a brain region linked to learning, according to a new study… https://t.co/m3ChHUsnXH",-0.0516,0.099,0.811,Thu Mar 08 07:31:04 +0000 2018
284,@CNN,0.0,"Local law says that ""every head of household residing in the city limits is required to maintain a firearm"" in Kenn… https://t.co/E0QukF9jxK",0.0,0.0,1.0,Thu Mar 08 07:25:30 +0000 2018
285,@CNN,0.274,An Australian energy company is giving hundreds of female employees a raise to make sure they get paid the same amo… https://t.co/9DmyQcGXob,0.7003,0.0,0.726,Thu Mar 08 07:19:51 +0000 2018
286,@CNN,0.0,"After dedicating his season to a Parkland victim, Dwyane Wade of the Miami Heat visited Marjory Stoneman Douglas Hi… https://t.co/DtE0zR1PSU",-0.2732,0.104,0.896,Thu Mar 08 07:16:18 +0000 2018
287,@CNN,0.0,"Sen. Bernie Sanders: Chaos in the White House is a sign of ""a President who is, I think, not fit temperamentally to… https://t.co/uXLuZNMHDP",-0.7013,0.234,0.766,Thu Mar 08 07:08:00 +0000 2018
288,@CNN,0.0,"Father of Parkland school shooting victim rips new NRA video: ""If this was put out by a terrorist organization, we… https://t.co/LQLlDNhSfc",-0.7783,0.274,0.726,Thu Mar 08 07:02:30 +0000 2018
289,@CNN,0.083,Top South Korean negotiators have left for the US to brief their American counterparts on the outcome of their hist… https://t.co/KIVcCu0RW4,0.2023,0.0,0.917,Thu Mar 08 06:52:43 +0000 2018
290,@CNN,0.146,"Tybre Faw traveled 7 hours to see his hero, Dem. Rep. John Lewis, who was in Selma, Alabama, to commemorate the 196… https://t.co/kMr7AuNbsm",0.5574,0.0,0.854,Thu Mar 08 06:47:24 +0000 2018
291,@CNN,0.07,The British government will be forced on Thursday to address growing suspicions that Moscow may have been behind th… https://t.co/0USBMSafaw,-0.5859,0.227,0.702,Thu Mar 08 06:45:54 +0000 2018
292,@CNN,0.0,Can you recognize the Kennedys in 1938? They made a big splash in England when Joe Sr. became Ambassador from the U… https://t.co/puSQPUjb4i,0.0,0.0,1.0,Thu Mar 08 06:44:38 +0000 2018
293,@CNN,0.0,"The creator of Pepe the Frog, the once-innocent cartoon that was appropriated as a mascot of the alt-right, is suin… https://t.co/lE9S9Fhuce",0.0,0.0,1.0,Thu Mar 08 06:31:05 +0000 2018
294,@CNN,0.0,Lawmakers fear arming school staff could harm black and Hispanic students https://t.co/n2PxC9zbdA https://t.co/gQboUxG7rT,-0.7717,0.379,0.621,Thu Mar 08 06:31:03 +0000 2018
295,@CNN,0.102,"Find out who and what is making big waves in the worlds of tech, media and innovation. Sign up for PACIFIC, CNN’s n… https://t.co/2LoPpEmlgy",0.3818,0.0,0.898,Thu Mar 08 06:15:10 +0000 2018
296,@CNN,0.0,The small village of Marumori in Japan produces what is known as heso daikon which translates as belly button radis… https://t.co/zjLc9dYYJq,0.0,0.0,1.0,Thu Mar 08 06:06:54 +0000 2018
297,@CNN,0.0,"Cecil the lion ""suffered incredible cruelty for at least 10 hours"" before he died, according to a new book… https://t.co/Saw6W5MELJ",-0.8934,0.401,0.599,Thu Mar 08 06:01:09 +0000 2018
298,@CNN,0.0,"On International Women's Day, CNN wants to know: What does living #AsEquals mean to you? https://t.co/aStVNQRgNK https://t.co/EoBa3MXtnw",0.0,0.0,1.0,Thu Mar 08 05:47:11 +0000 2018
299,@CNN,0.0,A woman has found the world's oldest known message in a bottle after it washed up on an Australian beach. The messa… https://t.co/w1M4x282h0,0.0,0.0,1.0,Thu Mar 08 05:46:00 +0000 2018
300,@FoxNews,0.0,.@ICEgov Director Calls Out 'Political Game' by CA Dems: 'They Don't Want to Know the Facts' https://t.co/ZOf3stHY4H https://t.co/zvssKjsKHO,-0.0572,0.067,0.933,Thu Mar 08 20:16:17 +0000 2018
301,@FoxNews,0.0,Jon Favreau to write 'Star-Wars' live-action TV series https://t.co/1UJ8UKVSL7,0.0,0.0,1.0,Thu Mar 08 20:10:51 +0000 2018
302,@FoxNews,0.0,RT @FoxBusiness: U.S. steel imports: https://t.co/e3QBlQLoTB,0.0,0.0,1.0,Thu Mar 08 20:09:47 +0000 2018
303,@FoxNews,0.0,New Jersey driver killed after driving around barricade onto live wires https://t.co/uogp6Hkmhi,-0.6705,0.29,0.71,Thu Mar 08 20:07:29 +0000 2018
304,@FoxNews,0.0,"At a Cabinet meeting today, President @realDonaldTrump slammed Oakland Mayor @LibbySchaaf. https://t.co/zpLyEfEHFy https://t.co/Ifb7vbWX2G",0.0,0.0,1.0,Thu Mar 08 20:01:39 +0000 2018
305,@FoxNews,0.392,Virginia man to give away engagement ring to 'lucky couple' https://t.co/axK3nSYz8x,0.7003,0.0,0.608,Thu Mar 08 19:58:47 +0000 2018
306,@FoxNews,0.0,".@LeonHWolf on @POTUS' tariffs: ""Laying an across the board tariff is a bad idea...there are way, way more people w… https://t.co/F2M7QyCqKs",-0.5423,0.156,0.844,Thu Mar 08 19:55:21 +0000 2018
307,@FoxNews,0.0,"Earlier today, @FLOTUS tweeted her celebration of #InternationalWomensDay. https://t.co/Y6vcQ2jGZ4 https://t.co/uDBIgK6Qz3",0.0,0.0,1.0,Thu Mar 08 19:49:40 +0000 2018
308,@FoxNews,0.178,WATCH: @realDonaldTrump's 'Madman Approach' to North Korea Gets Credit From Mainstream Media https://t.co/QFQgiUWa0L,0.3818,0.0,0.822,Thu Mar 08 19:47:11 +0000 2018
309,@FoxNews,0.182,"Mexican presidential hopeful campaigns in California, slams @realDonaldTrump and backs illegal immigrants https://t.co/BKYJ2Z5dzv",-0.128,0.265,0.552,Thu Mar 08 19:42:03 +0000 2018
310,@FoxNews,0.0,U.S. Congress job performance. https://t.co/gbyk9flzsW,0.0,0.0,1.0,Thu Mar 08 19:38:16 +0000 2018
311,@FoxNews,0.0,.@Stanford rejects College Republicans' proposed logo because it shows American flag https://t.co/e82rZbjZhE,-0.4939,0.225,0.775,Thu Mar 08 19:38:12 +0000 2018
312,@FoxNews,0.0,Professor on leave after telling Asian-American couple to 'go back to your home country' https://t.co/dHHwHH5lUl,-0.0516,0.079,0.921,Thu Mar 08 19:34:11 +0000 2018
313,@FoxNews,0.0,.@KristinBTate: Women of Trump Admin Would Be 'Worshipped' by Media If They Were Liberals #InternationalWomensDay https://t.co/Bg9m6Yraq4,0.0,0.0,1.0,Thu Mar 08 19:31:08 +0000 2018
314,@FoxNews,0.0,"Moments ago, California Sen. @KamalaHarris slammed President @realDonaldTrump and AG Jeff Sessions over immigration… https://t.co/hw6OSsqfg5",0.0,0.0,1.0,Thu Mar 08 19:19:58 +0000 2018
315,@FoxNews,0.258,".@SpeakerRyan visits The Home Depot's Store Support Center in Atlanta, one of the companies that rewarded its hourl… https://t.co/m2NUslwR1M",0.7096,0.0,0.742,Thu Mar 08 19:15:39 +0000 2018
316,@FoxNews,0.0,".@LaraLeaTrump: ""@JoeBiden has been living off #TheSwamp for five decades."" #OutnumberedOT https://t.co/FVVQ1QiT7o",0.0,0.0,1.0,Thu Mar 08 19:05:00 +0000 2018
317,@FoxNews,0.154,"Sgt. @Sean_C_Larkin: “I've been a police officer 21 years...the respect for police officers has changed, and it's s… https://t.co/kOrv3R4R3l",0.4767,0.0,0.846,Thu Mar 08 19:00:00 +0000 2018
318,@FoxNews,0.0,Violent brawl delays Southwest Airlines flight after overhead bin fight https://t.co/Ak0o8YW0Uy,-0.7579,0.419,0.581,Thu Mar 08 18:57:46 +0000 2018
319,@FoxNews,0.13,".@LaraLeaTrump: ""The reality is women a lot of times I don't think are voicing their support for @POTUS because som… https://t.co/xpgBd83nux",0.4019,0.0,0.87,Thu Mar 08 18:50:27 +0000 2018
320,@FoxNews,0.0,".@LaraLeaTrump: ""@JoeBiden has been living off #TheSwamp for five decades."" #OutnumberedOT https://t.co/xhOZZtZEn6",0.0,0.0,1.0,Thu Mar 08 18:47:12 +0000 2018
321,@FoxNews,0.0,".@HomeDepot pledges $50 million to train 20,000 skilled laborers, military veterans wanted https://t.co/7W5vGe6Ust",0.0,0.0,1.0,Thu Mar 08 18:44:01 +0000 2018
322,@FoxNews,0.0,Nimble dad delivers daughter in front seat of car and cuts umbilical cord with shoelace https://t.co/SCbku4I3Zq,-0.296,0.128,0.872,Thu Mar 08 18:39:48 +0000 2018
323,@FoxNews,0.0,JUST IN: UK officials say 21 people now being treated in ex-Russian spy poisoning https://t.co/jFV1ldJzGf,-0.5859,0.213,0.787,Thu Mar 08 18:32:14 +0000 2018
324,@FoxNews,0.0,"At a Cabinet meeting today, President @realDonaldTrump slammed Oakland Mayor @LibbySchaaf. https://t.co/zpLyEfn6gY https://t.co/H7vWy5vYLk",0.0,0.0,1.0,Thu Mar 08 18:30:00 +0000 2018
325,@FoxNews,0.16,"Trump's parting words to adviser Gary Cohn: 'He may be a globalist, but I still like him' - via @brookefoxnews 
https://t.co/23WrcB0yS4",0.5023,0.0,0.84,Thu Mar 08 18:24:43 +0000 2018
326,@FoxNews,0.0,"'Where Is Their Disavowal?': @kimguilfoyle Rips Group of House Dems for @LouisFarrakhan Connections
https://t.co/rnIybLHgoA",0.0,0.0,1.0,Thu Mar 08 18:23:39 +0000 2018
327,@FoxNews,0.0,".@seanspicer: ""This has nothing to do with [@PaulManafort's] actions stemming from the Trump campaign.""… https://t.co/d5PTwwAnjU",0.0,0.0,1.0,Thu Mar 08 18:15:20 +0000 2018
328,@FoxNews,0.0,".@NASA releases 'unearthly' pictures of Jupiter, showing 9 massive cyclones with Category 5 hurricane wind speeds… https://t.co/4zMbJ152uW",0.0,0.0,1.0,Thu Mar 08 18:15:00 +0000 2018
329,@FoxNews,0.0,Army sets sights on new sniper rifle https://t.co/8FOgpH1cAw,0.0,0.0,1.0,Thu Mar 08 18:11:40 +0000 2018
330,@FoxNews,0.319,Disney boss tells shareholders that ‘The View’ star Joy Behar apologized for anti-Christian remarks https://t.co/Q5Om2ALO57,0.7269,0.0,0.681,Thu Mar 08 18:04:01 +0000 2018
331,@FoxNews,0.0,#InternationalWomensDay sparks reactions from big name celebrities https://t.co/LO9Xw9wcXO,0.0,0.0,1.0,Thu Mar 08 18:02:11 +0000 2018
332,@FoxNews,0.0,.@washingtonpost calls out @DNC Chair @TomPerez over false claim that DNC hit fundraising records. https://t.co/eLjVTDLYUz,0.0,0.0,1.0,Thu Mar 08 17:55:00 +0000 2018
333,@FoxNews,0.178,".@POTUS: ""This is Gary Cohn's last meeting... He may be a globalist but I still like him."" https://t.co/Uh5SVUHsu8",0.5023,0.0,0.822,Thu Mar 08 17:50:00 +0000 2018
334,@FoxNews,0.0,MOMENTS AGO: Former @POTUS campaign chair @PaulManafort appears at U.S. district court for an arraignment hearing. https://t.co/j9y9vUBIr4,0.0,0.0,1.0,Thu Mar 08 17:45:00 +0000 2018
335,@FoxNews,0.245,".@POTUS: ""We're going to protect the American worker."" https://t.co/zLnXKFCO4t",0.3818,0.0,0.755,Thu Mar 08 17:40:00 +0000 2018
336,@FoxNews,0.0,"Ex-@FoodNetwork star says @POTUS scares immigrants, shrinking the workforce - via @FoxBusiness https://t.co/9X36Vq3xpe",-0.34,0.179,0.821,Thu Mar 08 17:32:17 +0000 2018
337,@FoxNews,0.0,Dreamers to Democrats: We're tired of your lies https://t.co/0gdvZlQpio,-0.6908,0.449,0.551,Thu Mar 08 17:24:43 +0000 2018
338,@FoxNews,0.365,"Moments ago, President @realDonaldTrump celebrated #InternationalWomensDay by touting positive economic news for th… https://t.co/zn4nRtFZlZ",0.765,0.085,0.55,Thu Mar 08 17:12:17 +0000 2018
339,@FoxNews,0.0,".@POTUS: ""@NASA's making tremendous strides and we're using a lot of private money."" https://t.co/Qq2xeLAcXI",0.0,0.0,1.0,Thu Mar 08 17:03:15 +0000 2018
340,@FoxNews,0.178,".@POTUS: ""This is Gary Cohn's last meeting... He may be a globalist but I still like him."" https://t.co/AZO4dYLacX",0.5023,0.0,0.822,Thu Mar 08 17:01:48 +0000 2018
341,@FoxNews,0.0,".@POTUS: ""What the mayor of Oakland did the other day was a disgrace."" https://t.co/d40THxgiYl",0.0,0.0,1.0,Thu Mar 08 17:00:15 +0000 2018
342,@FoxNews,0.115,".@POTUS: ""You want the money, you can't have sanctuary cities."" https://t.co/laEJX04LNc",0.0772,0.0,0.885,Thu Mar 08 16:59:56 +0000 2018
343,@FoxNews,0.0,"RT @FoxBusiness: .@POTUS: ""Bump stocks"" are going to be gone. https://t.co/4sW7sepiYO",0.0,0.0,1.0,Thu Mar 08 16:59:33 +0000 2018
344,@FoxNews,0.0,".@POTUS: ""We're working to harden our schools and to make them less vulnerable to attack."" https://t.co/hP8NEsqmYf",-0.1548,0.097,0.903,Thu Mar 08 16:58:28 +0000 2018
345,@FoxNews,0.0,".@POTUS: ""The unemployment rate for women in our workforce is at an 18-year low."" #InternationalWomensDay https://t.co/nMQQi2MQ05",-0.4404,0.162,0.838,Thu Mar 08 16:57:03 +0000 2018
346,@FoxNews,0.154,".@POTUS: ""Today is #InternationalWomensDay and we're proud in all of the measures we've taken economically to empow… https://t.co/JOW2fXCQmH",0.4767,0.0,0.846,Thu Mar 08 16:56:28 +0000 2018
347,@FoxNews,0.245,".@POTUS: ""We're going to protect the American worker."" https://t.co/D0sJdWnsW4",0.3818,0.0,0.755,Thu Mar 08 16:55:52 +0000 2018
348,@FoxNews,0.167,".@POTUS: ""We've created almost 3 million new jobs since the election."" https://t.co/A3LhA89pXm",0.25,0.0,0.833,Thu Mar 08 16:55:01 +0000 2018
349,@FoxNews,0.0,"Chicago bus crash caught in crazy surveillance video, 6 injured https://t.co/ARxzY5LMul",-0.7783,0.527,0.473,Thu Mar 08 16:55:00 +0000 2018
350,@FoxNews,0.0,".@POTUS: ""Our very massive tax cuts are continuing to show tremendous results. 90% of American workers are already… https://t.co/A4vho31zx8",-0.3535,0.12,0.88,Thu Mar 08 16:54:36 +0000 2018
351,@FoxNews,0.0,New York Times issues embarrassing correction after botching story attacking Trump’s tax plan https://t.co/1EqiEwoPsR,-0.6808,0.318,0.682,Thu Mar 08 16:49:22 +0000 2018
352,@FoxNews,0.0,.@Oprah's ultra-PC #WrinkleinTime stung with bad reviews as ‘cringeworthy’ $100 million dollar @Disney movie could… https://t.co/gad9Z1bbgI,-0.5423,0.189,0.811,Thu Mar 08 16:39:59 +0000 2018
353,@FoxNews,0.274,"Israeli Prime Minister @Netanyahu attends the opening of a special exhibit at the @UN celebrating 3,000 years of Je… https://t.co/0knlzJjJHX",0.7506,0.0,0.726,Thu Mar 08 16:34:28 +0000 2018
354,@FoxNews,0.0,"53-year-old man allegedly stabs deputy, hurts another in California https://t.co/YJlcB4Z4w3 #FoxNewsUS",-0.7184,0.4,0.6,Thu Mar 08 16:33:33 +0000 2018
355,@FoxNews,0.0,Army sets sights on new sniper rifle https://t.co/8FOgpH1cAw,0.0,0.0,1.0,Thu Mar 08 16:28:51 +0000 2018
356,@FoxNews,0.0,"Earlier today, @FLOTUS tweeted her celebration of #InternationalWomensDay. https://t.co/Y6vcQ2BinE https://t.co/TZUJXaFz79",0.0,0.0,1.0,Thu Mar 08 16:20:25 +0000 2018
357,@FoxNews,0.163,"U.S., South Korean intelligence probe reports of Kim Jong Un health woes - via @HollieSMcKay https://t.co/SX4N99MNIF",0.0516,0.153,0.684,Thu Mar 08 16:13:57 +0000 2018
358,@FoxNews,0.0,.@NancyPelosi holds a news conference https://t.co/lcckGfWyQR,0.0,0.0,1.0,Thu Mar 08 16:02:33 +0000 2018
359,@FoxNews,0.0,"RT @FoxBusiness: .@Varneyco: ""This president unleashed American capitalism. That's what was so worrying to the left... Capitalism is delive…",-0.4795,0.148,0.852,Thu Mar 08 15:56:33 +0000 2018
360,@FoxNews,0.0,"RT @FoxBusiness: .@JerryBrownGov on DOJ lawsuit against California: ""This lawsuit is going to last a lot longer than the Trump administrati…",-0.4215,0.174,0.826,Thu Mar 08 15:56:29 +0000 2018
361,@FoxNews,0.169,"RT @FoxBusiness: Random, terrifying laughter from Amazon's Alexa creeps out its users https://t.co/SfFNXR9duf https://t.co/cMaAqhp5WT",-0.128,0.196,0.635,Thu Mar 08 15:56:26 +0000 2018
362,@FoxNews,0.0,.@ICEgov Director Calls Out 'Political Game' by CA Dems: 'They Don't Want to Know the Facts' https://t.co/ZOf3stHY4H https://t.co/PvU1gXE8Bc,-0.0572,0.067,0.933,Thu Mar 08 15:52:04 +0000 2018
363,@FoxNews,0.0,.@marthamaccallum on living female empowerment rather than wearing it on a t-shirt https://t.co/cjT9UDDAY8,0.0,0.0,1.0,Thu Mar 08 15:38:48 +0000 2018
364,@FoxNews,0.226,Senators @LindseyGrahamSC and @SenBlumenthal hold a news conference on their legislation to help prevent individual… https://t.co/DXkwYQjW2O,0.4215,0.0,0.774,Thu Mar 08 15:38:26 +0000 2018
365,@FoxNews,0.0,New Pennsylvania congressional districts. https://t.co/11LFiLj1lc,0.0,0.0,1.0,Thu Mar 08 15:38:00 +0000 2018
366,@FoxNews,0.101,".@SenJohnKennedy: ""I don't think any person should be surprised. @POTUS, even before he was president, talked about… https://t.co/F9qAugmk0i",0.2263,0.0,0.899,Thu Mar 08 15:29:19 +0000 2018
367,@FoxNews,0.0,USS John S McCain fatal collision blamed on 'sudden turn': report https://t.co/4YZS2itgJU,-0.8442,0.532,0.468,Thu Mar 08 15:24:24 +0000 2018
368,@FoxNews,0.0,"McDonald’s flips logo upside down for International Women’s Day, but Twitter users aren’t lovin’ it https://t.co/l8QwIBmGP3",0.0,0.0,1.0,Thu Mar 08 15:19:05 +0000 2018
369,@FoxNews,0.0,"On @AmericaNewsroom, @SteveHiltonx slammed @JerryBrownGov's ""reign of terror"" in California. https://t.co/yVnvxb8K7h https://t.co/oEQH8hbuC2",-0.5267,0.236,0.764,Thu Mar 08 15:10:52 +0000 2018
370,@FoxNews,0.097,Judge Andrew Napolitano: Why Trump remains smack in the middle of Mueller's legal crosshairs https://t.co/ZMGgqRzOzA,0.128,0.0,0.903,Thu Mar 08 15:07:54 +0000 2018
371,@FoxNews,0.0,".@SteveHiltonx: ""The California Democrats have moved so far left on immigration they're halfway to Hawaii."" https://t.co/GL3Kv4aHWs",0.0,0.0,1.0,Thu Mar 08 14:58:00 +0000 2018
372,@FoxNews,0.0,"Missouri police officer killed responding to 911 call was at wrong house, officials say https://t.co/T61rAsMAWY",-0.8225,0.369,0.631,Thu Mar 08 14:56:05 +0000 2018
373,@FoxNews,0.121,".@DarrellIssa: ""@EricHolder had systematically obstructed justice, not just against the Senate and the House, but a… https://t.co/f0cxZgMPuo",0.296,0.0,0.879,Thu Mar 08 14:49:23 +0000 2018
374,@FoxNews,0.407,Trump hints at steel tariff flexibility for 'real friends' https://t.co/HzI8AVDanQ,0.6705,0.0,0.593,Thu Mar 08 14:39:45 +0000 2018
